"Name","Effect.Size","P.Value"
"HGH1",-0.0675359991631065,0.0120369864902554
"LPA",-0.527742882487015,4.65436161911459e-05
"STRBP",0.424165201383479,3.97389555416944e-26
"RAD23A",-0.352993476645112,2.05212426712684e-23
"LLGL1",-0.362707938401112,1.88280614768141e-19
"KBTBD11",-0.4035611493828,4.6441832701698e-27
"IMPDH2",0.377945779002381,5.0901032707195e-21
"MIF4GD",-0.337242133642003,2.80684589034558e-15
"GATD1",-0.318685723737585,7.01002123027631e-14
"TACC1",-0.388181980398732,8.98132253773902e-22
"GEMIN4",0.248935409913475,5.34629856302393e-11
"MROH1",0.034730723354307,0.267513039080042
"PDLIM5",0.0860089814632287,0.0282896316403663
"STXBP5",-0.155595992199547,3.73975654892416e-06
"SEC24C",-0.0116119114640192,0.516606828868069
"SERPINF2",-0.934697373251661,6.03218306214205e-31
"B3GNT3",0.119911148377828,0.0224274299663728
"RHOT2",-0.0429943070983932,0.111315951398184
"SULT1A1",-0.765488647823986,1.05571338756683e-14
"SLC25A22",0.533664077135384,7.4101529376018e-33
"PUF60",0.399028860362331,2.2400562234283e-34
"C7",-0.779420742620142,1.41001148869515e-18
"RTN4",-0.448421013144559,3.8438285678589e-22
"AK4",-0.270547760542986,7.808187131934e-05
"SORBS2",-1.83463866620992,5.78160858044549e-48
"OLFML3",-1.07008377811058,1.16267455396426e-33
"COQ7",-0.106207360544905,0.01098172114929
"RRS1",0.81231630187152,1.24408013999481e-57
"RPLP2",0.213544249375429,5.46715824340954e-08
"TUFM",0.204412323967063,8.50737013053909e-07
"NDUFV1",-0.541731418095167,2.56590431479844e-31
"C3orf38",-0.0959378419064638,0.0778047806514419
"DCTPP1",0.198698246404412,0.000676217739622758
"GAS7",-0.658180929548021,2.01956132852311e-31
"HMGCS1",0.169110121737639,0.0120269255969247
"GLYR1",0.0541791836225415,0.0349279490432529
"ITM2C",-0.506811478636283,3.13233736846434e-18
"ZNF207",0.301267381132512,2.99304228675807e-25
"CIRBP",0.0285766757653932,0.591375768582971
"FHL2",0.632644562300863,2.68604582204333e-40
"FARP1",-0.385984242108719,1.29662006881559e-14
"SCRIB",0.144882330545005,2.15066683033894e-06
"BCAT2",-0.34510298853146,6.64496317269253e-16
"EXOSC3",0.165249556883837,2.16385535328374e-08
"MTG1",0.0832287807715213,0.015374389880456
"GADD45GIP1",0.23007362028841,1.83087585342138e-09
"NDUFAF3",0.0725249702894226,0.0158559078006617
"ZKSCAN1",0.375113721350508,1.10905808262083e-10
"C18orf32",-0.000691194377716295,0.992046991264676
"PDIA5",0.156244791861954,2.51057187315012e-05
"EXOC3",-0.0770441611869881,0.000337932797976563
"SMC1A",0.30654069962939,1.51811747410158e-30
"SMC6",0.0984918336247135,0.00727766022657281
"STAU1",0.565824667001813,3.86345667820567e-37
"PNKP",0.234146543847026,1.0368046150092e-13
"ITLN1",-1.78824941216225,8.55610571894178e-31
"ZBTB7A",-0.144646001125388,0.000284765794902693
"ZADH2",-0.468034587600298,1.16279422988595e-24
"UBE2O",-0.0619797251992907,0.0109865921071222
"CRTAP",0.73859766959334,6.05058182651674e-28
"CCDC43",-0.00426594607707604,0.891262897792804
"SLC4A1AP",0.419146632157399,1.66338330132195e-32
"PLEC",-0.0993462656498909,0.00519970199639593
"PRKAG1",-0.224503001286195,9.94445939022276e-09
"TRIM25",0.133284521143443,4.29749977738165e-08
"A2M",-1.19864952651814,6.24416820438323e-34
"SMARCE1",0.264115609713032,5.87259951458604e-19
"KIF15",-1.28573988991383,3.15921221331765e-24
"CD151",-0.663543062849428,1.85012816073435e-21
"PRPF31",0.376432334482718,1.01129326434398e-36
"POLR2L",0.369006618259226,4.02573112649359e-24
"HSPA5",0.286867755846263,2.04640345456627e-13
"MTURN",-0.696256822486029,7.93336979079832e-35
"CHMP4A",-0.119354778073595,0.0140702854712104
"ACAP2",-0.0884354345027502,0.000102130245408046
"ZYX",-0.547501025783597,1.85995591460768e-13
"YLPM1",0.248018724893864,5.83801794551873e-22
"GYPA",-0.969156635600222,4.70269839102028e-20
"CHMP7",-0.149113105708226,3.93523895001364e-06
"SEPTIN1",-0.36093110554904,1.29252001756328e-10
"MYO1D",-0.147214406960776,0.00940247403865476
"LAMA3",0.240474022192008,0.000422496087767365
"FLII",-0.137009362295894,4.13851946931472e-09
"NAPG",-0.243257595853897,3.46209309047572e-12
"YES1",-0.200991502543802,3.85425848330343e-09
"NFATC2IP",0.275327706378628,2.93856784229119e-11
"PPP2R1A",-0.070031502798933,0.000146553754167765
"MVB12A",-0.114008912323542,3.38123797957709e-05
"AACS",0.358737018519045,6.22844911860174e-14
"COPG1",0.0984630849159122,0.000571995816972843
"NCAPD2",0.588683385312668,8.61002242328844e-27
"CHID1",-0.10636491873162,0.00154901361030568
"HADHB",-0.33760495345647,4.3299413598988e-20
"COL12A1",1.0231417460498,7.74195187354197e-26
"LASP1",-0.0620901332301355,0.0632374396407644
"TTC9C",-0.0822036449698683,0.01493719247638
"METAP2",-0.000348313074373871,0.992164046537522
"MAP1S",0.00763372954032858,0.72396929215359
"AP3S1",0.125586943792833,4.58511394409328e-06
"HNRNPM",0.49605687221121,4.30959008572501e-44
"WDR33",0.246049066710893,6.87075430714153e-23
"INPP1",-0.127454493959385,0.000381925450803835
"MAT2B",-0.103892889315971,0.00899920966055934
"FBN1",-0.73205757647295,3.65045025094301e-18
"CNDP2",-0.281683064752564,4.05808370080788e-05
"RUFY1",0.106308442860931,4.31059050627113e-07
"PARP10",-0.0454138140490355,0.123347569868575
"RNF40",0.138030737824743,2.30516029850338e-07
"CARM1",0.17709143301084,3.02448712188536e-12
"SEC16A",0.146311229653505,4.1820006126e-09
"MRE11",0.375959299790715,3.08919936667004e-18
"HSP90AB1",0.64216435439893,6.58519916163762e-40
"SRSF7",0.440212684973545,3.57401037619435e-26
"PSMG2",0.553528811807706,1.66604508589859e-23
"PTPMT1",0.386804893687377,1.42918220658722e-12
"PTPN6",0.0974702492025458,0.0237208281876109
"LARP4B",0.386372209904279,1.06947732691244e-29
"DHRS4",-0.126135826506933,0.0741690387362301
"SLC25A20",-0.248946113425077,1.64322081921997e-11
"ELMOD2",0.159113330832293,9.35024708925904e-06
"INTS14",0.538290760812211,1.22677471042049e-31
"EIF4A2",-0.354381274902232,2.11077093755167e-16
"CWF19L1",0.385621910123524,2.54925986710701e-30
"NADSYN1",-0.284507595933855,8.90396849910237e-12
"EXOC1",-0.0397181965476549,0.0945212486631498
"THOC6",0.189397635073386,9.19022907026455e-14
"VPS39",-0.123904846179815,5.33536785997235e-06
"HCCS",0.406554642644034,1.04489905611411e-22
"SMCHD1",0.101459718567605,0.00119136222379827
"PLEKHO2",-0.307824852268556,9.49115180800862e-10
"CUL1",-0.0692861332778919,0.00946917592822284
"NCBP2",0.547679044432231,2.14519099474893e-30
"NT5DC1",-0.222874976687945,0.00148828550353961
"LMNB2",-0.13493630305145,3.34896238054617e-07
"MDH2",0.290450619528249,3.59648918911022e-09
"PCM1",0.0267658861198047,0.498795309013043
"EHD3",-0.475982108494286,4.69472718327862e-15
"FLNC",-1.97528497224841,1.83678433045747e-38
"UTP4",0.796341357323833,8.52071366395288e-62
"PPM1A",-0.505236410378864,3.15899930058707e-26
"NDUFV2",-0.554360401085393,1.18052127315401e-34
"BGN",-0.649257206567018,4.92767744315725e-13
"SETD3",0.00702317082045152,0.785579490169416
"SMDT1",0.0277054144808412,0.518816811200022
"RANBP1",0.122324107062454,0.0868975845077499
"CRADD",-0.677291096427105,4.21751025275199e-35
"PSMF1",-0.0939447660989069,0.00736133876806279
"P4HB",0.402397777339844,1.17164760880052e-18
"XPOT",0.327082622910673,9.0956243640011e-24
"FILIP1L",-0.0229173984298596,0.720757800798995
"INTS5",0.0827130432687335,0.00277900157668465
"SRPRA",0.486115799542769,1.80830565757341e-41
"WASHC4",0.0667199051021564,0.00124399665093026
"ARHGEF37",-1.11119226286623,7.61303167356698e-39
"PAWR",-0.238061138878763,4.26837268162902e-07
"C1S",-0.279877028300052,6.4482261078024e-07
"RIOX2",0.334454654398608,1.52461574050943e-12
"RNF123",-0.501343159113166,2.72447350200636e-27
"PTTG1IP",0.290221180520761,4.84993847230663e-06
"DEFA3",1.04224001275662,1.77907616756485e-07
"DGKA",-0.179706601411543,8.2968546491877e-08
"CRIP2",-0.793858395181041,4.07566885996352e-29
"GLRX5",-0.0328254979378465,0.374520279711752
"BRCC3",-0.158695995713028,1.84249778961447e-11
"MOB2",-0.590068101683927,1.93139067165969e-35
"FOXK1",0.503841458918165,8.65025316232617e-42
"SELENOF",0.254701983946962,6.17380731412172e-12
"RBM10",0.234790290793494,1.74734525693884e-19
"NOC4L",0.673859897123146,7.14464166722679e-50
"PYCR1",0.978529113581844,5.12418496138787e-44
"TSPO",0.15544519342496,0.000560105128546925
"PAXBP1",0.327672809340124,2.74537143906245e-27
"HAX1",0.193814259743545,1.44840827099397e-08
"PPP2R5C",-0.0911929400984264,0.0541861356244064
"PHF6",0.653104791961651,5.46675132834865e-48
"FMNL1",0.238766883884991,1.20237658260372e-06
"IGLL1",-0.734045167101927,2.87112938782615e-20
"SP1",0.173716654955737,1.22025451163696e-10
"SERPINA7",-0.963457385073375,3.56507382698719e-32
"COPB2",0.212692583772414,1.30060215136197e-12
"SMTN",-2.3381667440628,2.22450608770774e-40
"H1-10",-0.147306785326517,0.00110277414775212
"ATP2C1",0.255520240817571,1.4817918928609e-13
"EPB41L5",-0.00226512971094322,0.957807589382432
"DRG1",0.541017073170996,2.90885174351625e-52
"CADM1",-1.16524304467135,4.45228808295445e-36
"PPME1",0.0844990686513285,0.000512880258048628
"DEFA5",-0.500480982732846,0.0023715875752751
"PSMG1",0.456069639592051,9.71219123896716e-20
"TBK1",0.0353677419308068,0.141636371738045
"PROS1",-0.355028091628899,6.89153353744452e-06
"UPP1",0.316953155817355,6.0206222399424e-10
"EEF1A1",0.0459128228417726,0.29418452372651
"CNOT10",0.324104692159417,9.30779634243164e-29
"H1-5",0.528178500650761,9.91157993294165e-17
"GGT5",-0.0812343717694689,0.0896315752858977
"RSRC2",0.246015477529428,7.67907528252534e-16
"TRAPPC6B",-0.148635081319603,2.50999492743257e-08
"DDX41",0.441098662053295,9.50730798061501e-34
"PTRHD1",0.0129051600843058,0.728948962397041
"CXorf38",0.249510203939008,1.33410220399155e-08
"NSMCE3",-0.113276900701305,0.0673672363347961
"COA5",-0.356909754187135,5.71865792293344e-08
"NDUFA12",-0.420374627103888,3.38868904992809e-24
"NDUFB1",-0.341133819421777,2.27448241797675e-15
"GLRX3",0.299512717377872,1.34512332319897e-18
"PGP",-0.00950582811053655,0.825969179717963
"TMED9",0.380798959740256,2.03913869381357e-18
"RPS27L",0.242876321638024,6.97076301225223e-07
"TSSC4",-0.0593770887463017,0.141975223665226
"HGS",0.0610690487088377,0.000657007580859003
"C11orf54",-0.494173806534111,8.37981490853188e-11
"STING1",0.00857010115446727,0.839649447670225
"RAB11FIP1",0.291222442983995,1.38142511481707e-08
"SERPINB8",0.413711399126932,1.42011581776165e-15
"NPLOC4",0.0985506152350375,3.1461597723987e-07
"FBLN1",-0.0353532439741469,0.650397699850287
"PRKCD",0.0606800283082866,0.058976407893556
"PKP3",0.615476387128197,7.03290189225509e-32
"METTL7A",-1.10745100890739,4.25216401050829e-63
"MRPL54",0.231925168208868,1.89353513409571e-05
"PRMT3",0.499314075366754,4.64468122896963e-21
"IDH2",-0.221594572895549,9.28278998454527e-07
"EEF1G",0.526037014080828,7.53097057967069e-52
"CROT",-0.327668839476158,6.6379845490443e-09
"CARMIL1",0.0323765957557968,0.406742790802131
"CFD",-0.887112971381018,1.59180454759979e-42
"NOP10",0.395535992300571,9.82889940796569e-19
"CRELD2",-0.0681232657823573,0.331775225655278
"ALDH1A3",0.243020755002724,0.00127867196782063
"TNFAIP2",-0.310451662418065,4.19364927163868e-16
"DDX28",0.101197502466573,0.0270222076702888
"KPNA2",0.695428415690737,6.06230807767146e-29
"OLFML1",-1.51185801689447,5.14796096356618e-45
"MFSD10",0.142130689304114,0.000328868213353202
"PURA",-0.652288976218379,6.00263660963644e-44
"TANGO2",-0.559792612624219,1.82006625984568e-30
"H2AC21",0.00498364622556378,0.913141409448297
"PTK2B",-0.11253693398961,0.00322983624429376
"NR2C2AP",-0.264776907924448,8.64007339703069e-08
"UQCR10",-0.0553129732104442,0.337437238851623
"NFXL1",0.164729152086952,4.89586229688151e-09
"RGS19",0.190287405136071,0.00108295820121892
"SERPINA5",-0.56927338432912,2.68377224560287e-16
"UBA7",-0.134580592300034,1.4124372462693e-05
"LAMP1",0.407378579549928,4.46280684303685e-18
"MRPL40",0.217036077447036,6.27538427569478e-09
"RAB11B",-0.0879076124744443,0.00187632393120013
"PLPBP",-0.0949335854832529,0.00165024746205477
"MTA1",0.170747596274174,9.04786804552307e-09
"SLC52A2",0.721926328092135,3.91667290807123e-23
"MX2",0.321347524192517,4.37064540193553e-09
"ACAA1",0.0210907942813535,0.625922324003122
"ADI1",0.143304647006985,0.00970503293704866
"SHMT2",0.876517165556505,1.95267661079986e-40
"BSG",-0.372407085884269,9.59026538139063e-22
"CMTM4",-0.0836472136046942,0.0696239348127874
"MRPL12",-0.52703477348658,5.48854726842256e-17
"CIB1",0.331923620347191,1.71725127823165e-10
"RPS6KA4",0.345630948645949,7.80472773348246e-08
"NEXN",-0.945137436278762,6.32206546538709e-21
"COQ6",-0.20666419435932,7.01866241310534e-09
"PARVA",-1.26872798418159,8.67675894846874e-35
"EMC10",0.0795521195526701,0.0152596394972705
"LGMN",-0.145047871313006,0.0231279250177808
"HDAC6",0.0634830624438551,0.0714705085437783
"EXOC7",-0.18092893583867,3.7308469745596e-12
"RFTN1",0.0763361078373007,0.0591374750096084
"PFDN5",0.0616190960005102,0.175497382377326
"C2CD5",0.0173138848544588,0.475136636003506
"HLA-F",0.061452693037709,0.248633562384351
"TACC2",-0.378695082679993,9.09310565924007e-22
"KPNA4",-0.23950653844352,1.01390196779927e-10
"AMACR",0.658547500673357,8.22731499422690e-11
"GNG2",-0.807320463995205,6.3000634333771e-48
"SREK1",0.32359632669308,4.97791253814893e-30
"PPIL2",0.0478223204409053,0.16426565738341
"PES1",0.781106728562334,1.28988316001075e-61
"RHOT1",-0.135860555911112,7.14201409239422e-06
"PITPNB",-0.248974816635604,2.02617731805688e-05
"PKM",0.230019218325911,1.79107063759188e-06
"ARID2",-0.907620593211386,5.69966690661109e-12
"FAM91A1",0.383730169309107,3.09835320652103e-26
"PPP1CC",0.11631344455858,0.000467485704356274
"ATP5IF1",-0.00754931812567135,0.896871342502365
"ENTPD5",-1.06387662018142,2.00411765681731e-27
"STARD10",-0.18761603005413,0.000655723256509529
"TMLHE",0.123331813329435,0.0546689713312212
"DLST",-0.269499869277193,1.40864588294672e-13
"SF3B1",0.46349536417306,8.83000158474539e-59
"PIP5K1C",-1.22321585208663,7.00834616561306e-37
"CDC42BPA",-0.454530916635202,7.53793806094555e-23
"TRAPPC11",-0.200337310119061,7.98279670167895e-13
"PLCH1",0.22214612458666,0.000330621057126013
"PLCD1",-0.850994339056817,8.95309459890771e-64
"CHP1",-0.399763768010466,7.46624326174606e-25
"PSME3IP1",0.355647380985756,5.82421186824928e-21
"SEC13",0.0987582384324178,3.15201627831137e-06
"ACOT9",0.118253309170824,0.00144350755512846
"P2RX4",-0.295822437458253,1.15986993178382e-09
"AP1S1",0.128227270863221,0.000175967953524025
"CBX3",0.68631874444678,5.53926260569593e-32
"TNPO1",0.16572794132931,1.07230813807095e-12
"LARP1",0.434713581981606,4.34853948539464e-37
"TBC1D22A",-0.0626040430504383,0.0359081148846764
"DHX15",0.37425559476166,3.20692997161237e-39
"HIP1",0.112830015527834,0.000568992584726188
"ANG",-0.489136811080115,5.02822787709151e-20
"SYNM",-2.25626069266758,5.95302489541636e-39
"EIF5A",-0.22031370966699,3.52484103201124e-06
"SLK",-0.265300188923333,3.5918812698732e-14
"PLS1",-0.159597070439146,0.012141696592407
"HMG20A",0.0141492980153216,0.708508500269607
"RBBP9",-0.0331614626366048,0.497756097502519
"SLC44A2",-0.473119056797657,3.85925356462085e-20
"ARHGAP10",-0.985905178634814,2.94261008486014e-34
"CPNE1",0.221110763455081,0.00128101669374015
"CLPTM1",0.143481435739921,3.30479642119283e-08
"SEL1L",0.157820202730848,1.29762830149597e-11
"ZFYVE16",0.0108976877137032,0.675179207063201
"PRPF4B",0.446900074373731,1.47894060404174e-37
"LIPA",-0.165974401853472,0.0517070178618978
"ZFP36L1",-0.098353199458856,0.287596487223197
"UNG",0.352168687589098,8.28371519291301e-15
"PCID2",0.301574070903397,1.9390603707439e-19
"NXN",-0.802146529207425,1.01873809215914e-24
"ELAC2",0.0355945598583597,0.275046360387272
"AGPAT1",-0.184663465420846,1.00589957301678e-08
"SRA1",-0.125750467845763,0.00270679655549099
"RNASEH2B",0.398138260138975,1.01319440648915e-16
"PPP2R5E",-0.205123745532982,1.34783366641445e-16
"SEC62",0.301757259021055,3.46475742301821e-18
"AKAP1",0.146127485849523,4.59801319737397e-06
"RAB27A",-0.349751802457161,1.33125902723979e-09
"MPP7",-0.473495468754513,8.81429776461721e-25
"SUGP2",0.321402999736943,4.04806092598647e-18
"DNAJB2",-0.477642282187079,3.3367029749136e-21
"SPRYD4",-0.169634137128089,9.675733762469e-05
"TBXAS1",0.28446268516208,2.00931685538023e-12
"SNTB2",-0.641662920005782,1.59319584109349e-43
"MTDH",0.302987377804547,4.91615001939817e-22
"CDC42EP4",-0.801765154507721,6.79971427117455e-48
"ROMO1",0.452659762184657,2.36421772709681e-16
"SGCD",-1.03515243068076,5.22684611583325e-31
"SNCA",-1.39906470824098,4.20794750920591e-44
"UBE2G2",-0.0599914073549006,0.185586955465226
"UBA1",0.132826286632215,9.54223786917285e-08
"CYB5R3",-0.34874510502306,2.62830625645379e-21
"HNRNPF",0.50297596820378,1.73643947671579e-45
"EPB41L2",-0.112374915215039,0.00581504802654275
"FNDC3B",0.448308193848073,5.91334937792706e-34
"STX3",0.342566939746922,7.07304901000002e-11
"THEM6",0.274807957904529,1.2496296780344e-13
"UGP2",-0.563730059865188,6.77999495609349e-39
"ATXN2L",0.41981995435709,3.9136951914797e-40
"NECAP2",0.00705192631426167,0.762581566760136
"ZC3H15",0.505128974359239,4.0879228608385e-40
"BRIX1",0.625211790562856,4.99539007908396e-43
"EZR",0.0640254379554389,0.182924044916739
"TUBB",0.030575415437473,0.462779139589731
"GRB2",-0.270473207981655,1.05439476301859e-10
"ATAD1",0.10683992274771,9.77665064005597e-05
"RPLP0",0.321634084328605,1.56095171540261e-18
"TPM3",0.0491933790265641,0.207907510370804
"VIPAS39",-0.160277112482457,7.52811578070083e-12
"RRP1B",0.669770161113244,1.93924818698444e-42
"CPM",-0.562712362982575,2.92041191206286e-28
"AIDA",-0.267453601651506,3.88673652366346e-13
"CAV1",-1.93916803511616,2.25986111126728e-58
"YTHDC1",0.466845471135802,2.52017423747653e-34
"TRIO",-0.0944990250485006,0.00324327837022106
"BABAM2",-0.116514948085268,0.000247066419994294
"CRYZ",-0.341299498858686,2.16713440403889e-10
"RHOG",-0.0378572403939308,0.170210436772355
"NT5C2",0.350567140583143,4.56972893018641e-17
"NELFB",0.412539796432017,2.01075149585131e-36
"RSU1",-1.17611922023404,3.70414542442468e-34
"POP1",0.367860703740399,1.19601320589207e-19
"THUMPD3",0.102234985797264,0.00101452022917114
"H1-2",-0.109319080967562,0.190293019190205
"ANK1",-1.01972320929534,1.20951368624493e-25
"TRIM2",0.353682447959412,3.04091855854883e-13
"CD82",0.198032804372557,0.00496928388879304
"NDUFA4",0.106429804663124,0.030242908275876
"THBS4",-1.27372778560164,1.2030270454781e-17
"RPL7",0.50276011420748,1.93314773848585e-43
"MIOS",-0.149499855142209,2.34428162524075e-08
"NISCH",-0.525392445744217,6.37294291197308e-24
"HSPD1",0.562669315169647,4.71751458392827e-30
"LIMA1",-0.148523478966229,0.00562136388867648
"CORO1B",-0.120735010045009,2.7998837690897e-05
"KLC4",-0.309331292643863,2.15756440239683e-14
"MAP3K20",-0.886455190820002,2.85274362020285e-24
"ACOT11",-0.239295734678381,1.57100240165807e-07
"PARK7",-0.588115902590698,1.10004016791009e-27
"EIF4G2",0.0304337588617511,0.166632580680785
"CAPRIN1",0.646234227692264,2.88484053285331e-54
"ERMP1",0.282309296745339,2.39984740368507e-10
"S100A14",-0.365431460127308,0.000174846995348796
"PPL",-0.477247504496185,2.16385367746616e-12
"ARMCX3",0.430182845152087,1.82108759726015e-19
"MAOA",-1.06981642167811,1.50606263310369e-37
"GLS",0.346733521562652,1.67959827704105e-11
"TBC1D23",-0.00225499908214105,0.930733879709122
"GIPC1",-0.175223644670654,1.2256174901746e-08
"BRI3BP",0.222486112801776,1.25720877583744e-06
"ZNF326",0.380422133039163,1.88817967582006e-27
"TRIM3",-0.52521840583031,1.80325505419227e-27
"GTF2F2",0.582295399773364,5.41033237122992e-37
"OSTF1",0.144669828876558,6.67545110206103e-06
"PVR",0.224156307353856,3.0163090061186e-07
"ASH2L",0.289006757678689,4.76973372070491e-25
"MIA3",0.212589901678562,1.42466326038961e-08
"ATP2B4",-1.70643534161489,1.43224491818136e-44
"PTPN11",-0.244467689403731,3.97042857318295e-13
"TEX264",0.184876463087014,1.23271373652973e-07
"SFN",0.215825730170099,0.00477267244927836
"CDC42",-0.25724270307483,3.98097661667517e-14
"MRPL20",0.410316437656854,3.34651198346993e-17
"SDSL",-0.294835500695375,1.18182397936762e-11
"PTN",-1.9270897197297,1.04697773819253e-63
"STAT5A",-0.134090706810808,0.000695229875347181
"TRADD",-0.273511217727726,2.63413864080951e-18
"TUBB4B",-0.037820460604597,0.688776851651224
"GGA1",-0.159475586547962,4.40980766198561e-10
"ERGIC3",0.287571606041152,1.12310363130334e-16
"COBLL1",-0.16214872436797,1.89130984316462e-05
"SMC4",0.68309884627462,1.7150085066618e-36
"ABHD12",0.295357160034224,2.17041299790516e-13
"SEPTIN6",-0.950097138262992,3.61601826298131e-39
"SMAD4",-0.333991319898461,8.14831370274714e-20
"FAM114A2",-0.26391486910408,1.60075070549354e-21
"C15orf48",-1.00959355990613,3.07388588885564e-20
"THYN1",0.1394679162178,0.000100757027000915
"NADK",0.222927197449432,9.297097511305e-06
"DTNBP1",0.281927095056221,5.15997732559291e-13
"DAP3",0.268566090595316,3.74265543307509e-11
"AKT1S1",-0.288143247148296,1.81420057246893e-06
"ENSA",-0.297136259746076,2.28927121491722e-07
"SYNE2",-0.0540303339810218,0.0248929536313728
"GOLGB1",0.100917975404532,0.000565924603542724
"RPS2",0.462074282579501,3.74856504629204e-34
"RASAL3",-0.345250305650771,3.70103389754888e-09
"PALM",-1.20060442200929,3.29360283377674e-47
"ENG",0.547175260217867,5.99892388180489e-30
"XRCC4",0.393850095074328,2.28661309372939e-19
"PRDX6",-0.744094033014814,7.23992097109391e-39
"BPGM",-0.826039248203221,6.28741345948069e-22
"CS",-0.0167617109365148,0.515641149215403
"CTSB",0.138537480207525,0.066046156497421
"SLPI",-0.914824555142959,1.21444147563906e-15
"LMO7",0.748423608099073,1.06749448779946e-43
"DMBT1",0.16026536606174,0.225710042046003
"SLC25A15",0.514494362100763,1.1610875801177e-16
"OAS2",0.550399071937318,2.23914874380282e-15
"MED22",0.0329182365663655,0.511387494689671
"SNRPD2",0.486102439682506,2.79031329140955e-51
"BAZ1B",0.475252559776478,6.82111891563152e-46
"ATP9A",-0.0533608409701742,0.206427572909537
"PARVB",-0.517920795331186,2.27907878005389e-14
"PYCR2",0.889629477876348,5.08254636738256e-38
"IL4I1",0.309043722145101,2.91411019826301e-06
"PPM1G",0.5171301959248,3.9477518252035e-39
"RPL28",0.46265133176186,1.05304374643247e-26
"PKP2",0.0372989928776243,0.465705697514267
"SERPINA6",-1.00722214389138,6.74014115119677e-35
"FERMT2",-1.48658677956501,6.48138257734488e-38
"ADNP",0.568796476636323,4.13983265866035e-48
"SRSF10",0.545802206623632,3.66987949781659e-28
"SDCBP2",-0.259114322347412,5.05641624101095e-05
"ATP6V0A1",-0.0391491400783658,0.141567089696955
"SERINC1",-0.254977484724499,3.06502320488729e-07
"CLYBL",-0.28095636930903,3.98173399957869e-05
"B3GLCT",-0.0124330284525346,0.717922460362967
"GNAI1",-0.857751427527503,7.46046481205308e-39
"HM13",0.564423503255734,2.18379133173002e-28
"HMGB1",0.547779424329044,1.02998283125977e-28
"RBM5",-0.0853334714787212,0.031031315466564
"JAK1",-0.107715160427251,1.01380112882264e-06
"ATG5",-0.12078122081684,3.46675421926719e-06
"ANKFY1",-0.245893478061393,1.63192309723975e-24
"EIF4G1",0.40172575085152,2.96846996203402e-43
"BCAP31",0.377140369764937,1.01599066760871e-25
"USP7",0.287704140131076,1.06568288394412e-18
"PRRC2C",0.355527869678819,3.65840558484713e-39
"MEAK7",-0.0197277378007301,0.744390119170715
"MCCC2",0.175593758359831,0.000103787762483272
"DPYSL3",-0.789606982384287,9.89578527303026e-16
"KPNA1",0.0289244850417653,0.266625088089069
"MTMR2",-0.284842313644138,2.18044122150777e-13
"BROX",0.0445924315722462,0.264752731659356
"DICER1",-0.0902647508661192,0.0196059332406032
"CORO2A",-0.0735350991098265,0.163521726323468
"UGT1A10",-1.51027069531802,2.00448930223411e-27
"MRRF",0.187814615508619,0.000537847040286267
"PPA2",-0.121860568473273,0.0157222488408855
"SMARCA4",0.394183751360511,1.87383920861216e-30
"PRELP",-1.60652904126471,3.24365161051687e-36
"HEPH",-0.199238266641484,0.000199198923321417
"PSPC1",0.427010410431499,1.17529147396909e-34
"TRIM14",-0.0476103749213228,0.255504456859077
"NUDT2",-0.178363000933877,0.000117484132914002
"RNASE1",-1.27265476426688,2.63093586965986e-41
"PDPK1",-0.0519605910765013,0.0191153984438235
"UBE2L3",-0.220272705440294,1.0660802014835e-10
"FOCAD",0.162025867233661,2.55207740704758e-11
"DPM3",0.317937584405497,7.59543025907919e-16
"MBOAT7",-0.0542859429011277,0.0967359793114763
"CTNNB1",0.295239657886274,1.07605070875925e-10
"H1-0",-0.657330468660288,2.06568585924115e-26
"PTMA",0.307448594895041,2.57905064293136e-05
"FIBP",0.0598453585352889,0.0163751909435319
"APOL3",-0.0122746653401175,0.835638121070189
"CDK5RAP3",0.0875348260020256,0.000197681668029106
"STAMBP",-0.000660814703795122,0.979035508768109
"S100A13",-0.784689110742276,4.09842614827009e-26
"SLC25A40",0.0686651626595035,0.172026763374372
"SEPTIN7",-0.389229561979179,1.78918243614751e-27
"FBLN5",0.0844650094405392,0.256916006208377
"CSRP1",-2.04744487342253,2.38628745860159e-34
"MAP2K3",0.0608063289942056,0.0611971502065355
"RPL14",0.472771010883988,9.15300148071721e-16
"APOD",-0.456897654824472,4.49668245170472e-07
"UBQLN2",-0.0698286454186684,0.0515199613191882
"EPB41",-0.543316161019835,3.84926789123442e-21
"NDRG3",-0.0433938284149829,0.192643499036903
"PTGES2",0.0746509306817802,0.0668576500338676
"CTSL",-0.617723791431453,4.82612961346893e-19
"PAPLN",-0.556744600838496,3.78991772948144e-22
"CPSF7",0.302499792131153,7.26916890806808e-22
"SAMM50",-0.0168685924117072,0.544722519377917
"PARN",0.452297275757925,3.75869896015159e-40
"PLSCR1",0.316042752215987,2.5591451520637e-06
"SLC35F6",0.124663174226687,0.0155944833451167
"RAB5C",0.0738007964256725,0.0291065675058548
"DLGAP4",0.0639911162283958,0.0415999277557265
"TOR1A",0.172241854502386,1.09874900564661e-08
"DLG1",-0.15777889100213,1.54742125540871e-10
"DNMT1",0.475351450807951,4.49165077192175e-34
"ZC3H7B",-0.0366557116165679,0.27161407119863
"ANP32B",0.588693615315508,1.00614679938125e-35
"SLC26A3",-1.62361556487902,8.41183880238922e-46
